,predict_price,real_price,predict_ratio,real_ratio
0,100.051006675,98.8412803039,0.000510067,-0.0115872
1,100.209292812,99.2171932167,0.00158205,0.0038032
2,100.289326279,99.5190072403,0.000798663,0.00304195
3,100.392003904,98.7852085987,0.00102381,-0.00737345
4,100.491955365,100.133230734,0.000995612,0.013646
5,100.592297592,99.73718538,0.00099851,-0.00395518
6,100.69257569,100.728851783,0.000996877,0.0099428
7,100.793028588,101.778476644,0.00099762,0.0104203
8,100.89356161,103.270819625,0.00099742,0.0146627
9,100.994197914,103.265401123,0.00099745,-5.24689e-05
10,101.094935162,103.494289701,0.000997456,0.00221651
11,101.195773267,104.653009411,0.00099746,0.011196
12,101.296710823,104.249877442,0.000997448,-0.00385208
13,101.397749625,104.15268953,0.000997454,-0.000932259
14,101.498888831,103.58523085,0.00099745,-0.00544833
15,101.600129863,103.696672525,0.00099746,0.00107585
16,101.701471501,103.782436718,0.000997456,0.000827068
17,101.802914033,104.572077018,0.000997454,0.00760861
18,101.904457181,104.043249588,0.000997448,-0.00505706
19,102.006102372,105.189130539,0.000997456,0.0110135
20,102.107847809,105.051528198,0.000997445,-0.00130814
21,102.209695493,106.206831136,0.000997452,0.0109975
22,102.311644194,106.049568024,0.000997446,-0.00148073
23,102.413695155,105.400820321,0.000997452,-0.0061174
24,102.515848479,106.013513697,0.000997458,0.00581298
25,102.61810255,106.636583928,0.000997446,0.00587727
26,102.720459571,109.090072503,0.000997456,0.0230079
27,102.822918688,108.828074685,0.000997456,-0.00240167
28,102.925479046,110.548834432,0.000997446,0.0158117
29,103.02814247,111.477710648,0.000997454,0.00840241
30,103.130907911,112.549492668,0.00099745,0.00961432
31,103.233776048,113.039205608,0.000997452,0.00435109
32,103.336747561,113.64954064,0.00099746,0.00539932
33,103.439820051,113.491092591,0.000997443,-0.00139418
34,103.542996505,114.5347122,0.000997454,0.00919561
35,103.646275295,114.543202337,0.000997448,7.41272e-05
36,103.749657101,114.356246752,0.000997448,-0.00163218
37,103.85314357,115.176867996,0.000997463,0.00717601
38,103.956732683,114.252811992,0.000997458,-0.00802293
39,104.060425121,113.534682139,0.000997458,-0.00628545
40,104.164220214,112.809362136,0.00099745,-0.00638853
41,104.268118448,115.081796732,0.000997446,0.020144
42,104.372120704,116.97584521,0.00099745,0.0164583
43,104.476226697,116.506046103,0.00099745,-0.00401621
44,104.580435947,116.614657738,0.000997445,0.00093224
45,104.684749918,118.398667933,0.000997452,0.0152983
46,104.789167743,119.255815152,0.00099745,0.0072395
47,104.893689915,119.332974161,0.000997452,0.000647004
48,104.998316734,119.476225096,0.000997456,0.00120043
49,105.103047326,118.822415504,0.00099745,-0.0054723
50,105.207882382,119.300578195,0.00099745,0.00402418
51,105.312822005,117.938647424,0.00099745,-0.011416
52,105.417865909,118.018406396,0.000997446,0.000676275
53,105.523015766,120.809291749,0.000997458,0.0236479
54,105.628269719,119.954272792,0.00099745,-0.00707743
55,105.733628068,119.155797226,0.000997445,-0.0066565
56,105.839092097,118.787891287,0.00099745,-0.0030876
57,105.944661124,119.09783883,0.000997448,0.00260925
58,106.050336042,118.397137901,0.000997454,-0.00588341
59,106.156115971,115.682951363,0.00099745,-0.0229244
60,106.262002399,115.065897842,0.00099746,-0.00533401
61,106.367994049,112.361237003,0.000997456,-0.0235053
62,106.474091222,111.427298881,0.000997454,-0.00831192
63,106.580293628,112.205388896,0.000997448,0.00698294
64,106.686602759,113.538927206,0.000997456,0.0118848
65,106.793016736,111.567478199,0.000997445,-0.0173636
66,106.899537651,111.497624386,0.000997452,-0.000626113
67,107.006164219,113.88373263,0.000997446,0.0214005
68,107.112897738,112.954499736,0.000997452,-0.00815949
69,107.219738318,112.636200132,0.000997458,-0.00281795
70,107.326684268,112.410130109,0.000997446,-0.00200708
71,107.433737891,111.536853939,0.000997456,-0.00776866
72,107.540898295,112.632070149,0.000997456,0.00981932
73,107.648164585,112.64173372,0.000997446,8.57977e-05
74,107.75553867,112.159440997,0.000997454,-0.00428165
75,107.863019453,110.502656333,0.00099745,-0.0147717
76,107.970607645,107.42668416,0.000997452,-0.0278362
77,108.078303955,108.163082754,0.00099746,0.00685489
78,108.186105876,106.553994678,0.000997443,-0.0148765
79,108.294016532,106.136862061,0.000997454,-0.00391475
80,108.402034219,105.473147303,0.000997448,-0.00625339
81,108.510159648,105.715001183,0.000997448,0.00229304
82,108.618394544,104.853861935,0.000997463,-0.00814586
83,108.726736793,103.680888518,0.000997458,-0.0111867
84,108.835187109,104.56936185,0.000997458,0.00856931
85,108.943744788,101.444266582,0.00099745,-0.0298854
86,109.052410342,101.710267874,0.000997446,0.00262214
87,109.161184691,102.834118199,0.00099745,0.0110495
88,109.270067537,100.799763912,0.00099745,-0.0197829
89,109.379058377,100.879637925,0.000997445,0.000792403
90,109.488158745,101.080018965,0.000997452,0.00198634
91,109.597367731,101.983459332,0.00099745,0.00893787
92,109.706685852,101.70203083,0.000997452,-0.00275955
93,109.816113421,100.636380548,0.000997456,-0.0104782
94,109.925649526,99.4291244946,0.00099745,-0.0119962
95,110.035294887,97.7254485013,0.00099745,-0.0171346
96,110.145049614,98.7429190107,0.00099745,0.0104115
97,110.254913406,100.527999138,0.000997446,0.0180781
98,110.364888013,101.778948376,0.000997458,0.0124438
99,110.474971493,99.6530664079,0.00099745,-0.0208872
100,110.585164159,101.60437137,0.000997445,0.019581
101,110.695467353,100.565572006,0.00099745,-0.010224
102,110.805880363,101.167785012,0.000997448,0.00598826
103,110.916404124,100.944545018,0.000997454,-0.00220663
104,111.027037714,100.949618392,0.00099745,5.0259e-05
105,111.137782689,102.736688729,0.00099746,0.0177026
106,111.248637714,101.969205615,0.000997456,-0.00747039
107,111.359603104,103.105296418,0.000997454,0.0111415
108,111.470678556,103.950663253,0.000997448,0.00819906
109,111.58186563,103.647664294,0.000997456,-0.00291483
110,111.69316236,102.896908355,0.000997445,-0.00724335
111,111.804570936,102.064863388,0.000997452,-0.0080862
112,111.916090011,102.848256841,0.000997446,0.00767545
113,112.027720947,104.540152524,0.000997452,0.0164504
114,112.139463854,106.103051047,0.000997458,0.0149502
115,112.251316967,106.064178185,0.000997446,-0.000366369
116,112.363282693,106.807628886,0.000997456,0.00700944
117,112.4753601,106.963246884,0.000997456,0.00145699
118,112.587548252,106.267619323,0.000997446,-0.00650343
119,112.699849144,104.808385601,0.000997454,-0.0137317
120,112.812261632,104.347191663,0.00099745,-0.00440035
121,112.924786455,104.267904365,0.000997452,-0.000759841
122,113.037424358,102.724793177,0.00099746,-0.0147995
123,113.150172718,102.773214569,0.000997443,0.00047137
124,113.263034802,103.13699049,0.000997454,0.0035396
125,113.376008828,102.80408048,0.000997448,-0.00322784
126,113.48909554,103.614681532,0.000997448,0.00788491
127,113.602296741,102.134130472,0.000997463,-0.014289
128,113.715610221,100.231016651,0.000997458,-0.0186335
129,113.829036727,99.9926945796,0.000997458,-0.00237773
130,113.942575523,98.5532596558,0.00099745,-0.0143954
131,114.056227143,99.4626936654,0.000997446,0.00922784
132,114.16999255,100.918038898,0.00099745,0.0146321
133,114.283871432,101.728536425,0.00099745,0.00803125
134,114.397863264,102.430870946,0.000997445,0.00690401
135,114.511969649,101.804038801,0.000997452,-0.00611956
136,114.626189637,101.937511123,0.00099745,0.00131107
137,114.740523766,100.78221971,0.000997452,-0.0113333
138,114.854972366,102.798776761,0.000997456,0.0200091
139,114.969534482,103.706094051,0.00099745,0.00882615
140,115.084210867,104.623201429,0.00099745,0.00884333
141,115.199001637,105.771072601,0.00099745,0.0109715
142,115.313906475,104.744306687,0.000997446,-0.00970744
143,115.428927214,104.670207805,0.000997458,-0.000707426
144,115.54406182,105.197136997,0.00099745,0.00503419
145,115.659310623,105.140121931,0.000997445,-0.000541983
146,115.774675025,107.115919572,0.00099745,0.018792
147,115.890154283,107.937484131,0.000997448,0.00766986
148,116.005749372,108.039503831,0.000997454,0.000945174
149,116.121459331,107.871748848,0.00099745,-0.00155272
150,116.237285785,107.575123241,0.00099746,-0.0027498
151,116.353227339,108.121494614,0.000997456,0.00507898
152,116.469284323,106.856751787,0.000997454,-0.0116974
153,116.585456417,107.029096968,0.000997448,0.00161286
154,116.701745256,106.415345189,0.000997456,-0.00573444
155,116.818148783,106.845558179,0.000997445,0.00404277
156,116.934669287,105.832102705,0.000997452,-0.00948524
157,117.051305361,104.137262031,0.000997446,-0.0160144
