,predict price,100,real price,100
113,predict price,157.443547084,real price,104.540152524,predict ratio,0.00690597,real ratio,0.0164504
114,predict price,157.123842239,real price,106.103051047,predict ratio,-0.0020306,real ratio,0.0149502
115,predict price,158.90851606,real price,106.064178185,predict ratio,0.0113584,real ratio,-0.000366369
116,predict price,159.289566413,real price,106.807628886,predict ratio,0.00239792,real ratio,0.00700944
117,predict price,160.231773635,real price,106.963246884,predict ratio,0.00591506,real ratio,0.00145699
118,predict price,159.985208821,real price,106.267619323,predict ratio,-0.0015388,real ratio,-0.00650343
119,predict price,159.702316462,real price,104.808385601,predict ratio,-0.00176824,real ratio,-0.0137317
120,predict price,160.485753054,real price,104.347191663,predict ratio,0.00490561,real ratio,-0.00440035
121,predict price,160.824773886,real price,104.267904365,predict ratio,0.00211247,real ratio,-0.000759841
122,predict price,161.147266747,real price,102.724793177,predict ratio,0.00200524,real ratio,-0.0147995
123,predict price,161.798843648,real price,102.773214569,predict ratio,0.00404336,real ratio,0.00047137
124,predict price,163.781265792,real price,103.13699049,predict ratio,0.0122524,real ratio,0.0035396
125,predict price,164.323374699,real price,102.80408048,predict ratio,0.00330996,real ratio,-0.00322784
126,predict price,165.867254565,real price,103.614681532,predict ratio,0.00939538,real ratio,0.00788491
127,predict price,166.347290953,real price,102.134130472,predict ratio,0.0028941,real ratio,-0.014289
128,predict price,166.395684247,real price,100.231016651,predict ratio,0.000290917,real ratio,-0.0186335
129,predict price,166.857825648,real price,99.9926945796,predict ratio,0.00277736,real ratio,-0.00237773
130,predict price,166.737136677,real price,98.5532596558,predict ratio,-0.000723304,real ratio,-0.0143954
131,predict price,168.38894089,real price,99.4626936654,predict ratio,0.00990664,real ratio,0.00922784
132,predict price,170.43052591,real price,100.918038898,predict ratio,0.0121242,real ratio,0.0146321
133,predict price,172.041468617,real price,101.728536425,predict ratio,0.0094522,real ratio,0.00803125
134,predict price,172.093358802,real price,102.430870946,predict ratio,0.000301614,real ratio,0.00690401
135,predict price,172.311425627,real price,101.804038801,predict ratio,0.00126714,real ratio,-0.00611956
136,predict price,172.950088928,real price,101.937511123,predict ratio,0.00370645,real ratio,0.00131107
137,predict price,172.362579889,real price,100.78221971,predict ratio,-0.00339699,real ratio,-0.0113333
138,predict price,175.054848185,real price,102.798776761,predict ratio,0.0156198,real ratio,0.0200091
139,predict price,175.243219233,real price,103.706094051,predict ratio,0.00107607,real ratio,0.00882615
140,predict price,176.045559223,real price,104.623201429,predict ratio,0.00457844,real ratio,0.00884333
141,predict price,176.214469317,real price,105.771072601,predict ratio,0.000959468,real ratio,0.0109715
142,predict price,176.395331482,real price,104.744306687,predict ratio,0.00102638,real ratio,-0.00970744
143,predict price,177.654625165,real price,104.670207805,predict ratio,0.00713904,real ratio,-0.000707426
144,predict price,178.220747717,real price,105.197136997,predict ratio,0.00318665,real ratio,0.00503419
145,predict price,178.928958791,real price,105.140121931,predict ratio,0.00397379,real ratio,-0.000541983
146,predict price,179.43639635,real price,107.115919572,predict ratio,0.00283597,real ratio,0.018792
147,predict price,180.351568713,real price,107.937484131,predict ratio,0.00510026,real ratio,0.00766986
148,predict price,181.142703626,real price,108.039503831,predict ratio,0.00438663,real ratio,0.000945174
149,predict price,181.891948788,real price,107.871748848,predict ratio,0.00413621,real ratio,-0.00155272
150,predict price,182.587971697,real price,107.575123241,predict ratio,0.00382657,real ratio,-0.0027498
151,predict price,183.079932822,real price,108.121494614,predict ratio,0.00269438,real ratio,0.00507898
152,predict price,182.595974065,real price,106.856751787,predict ratio,-0.00264343,real ratio,-0.0116974
153,predict price,184.61715981,real price,107.029096968,predict ratio,0.0110692,real ratio,0.00161286
154,predict price,185.258065374,real price,106.415345189,predict ratio,0.00347154,real ratio,-0.00573444
155,predict price,186.107146432,real price,106.845558179,predict ratio,0.00458323,real ratio,0.00404277
156,predict price,186.76452469,real price,105.832102705,predict ratio,0.00353226,real ratio,-0.00948524
157,predict price,186.808699728,real price,104.137262031,predict ratio,0.000236528,real ratio,-0.0160144
158,predict price,188.959420699,real price,103.378602698,predict ratio,0.011513,real ratio,-0.00728519
159,predict price,189.562547159,real price,102.251347188,predict ratio,0.00319183,real ratio,-0.0109041
160,predict price,191.079403344,real price,102.260182452,predict ratio,0.00800188,real ratio,8.64073e-05
161,predict price,193.853599507,real price,104.511173299,predict ratio,0.0145186,real ratio,0.0220124
162,predict price,193.926164766,real price,104.484310873,predict ratio,0.00037433,real ratio,-0.000257029
163,predict price,194.373185363,real price,103.754044054,predict ratio,0.00230511,real ratio,-0.00698925
164,predict price,196.01347438,real price,105.551491157,predict ratio,0.00843886,real ratio,0.0173241
165,predict price,196.302862206,real price,105.966046849,predict ratio,0.00147637,real ratio,0.00392752
166,predict price,198.224471159,real price,107.900843202,predict ratio,0.009789,real ratio,0.0182586
167,predict price,199.62515246,real price,107.481225637,predict ratio,0.00706614,real ratio,-0.00388892
168,predict price,200.515304292,real price,108.758692197,predict ratio,0.00445912,real ratio,0.0118855
169,predict price,201.085587792,real price,107.047837433,predict ratio,0.00284409,real ratio,-0.0157307
170,predict price,202.396319797,real price,107.319015647,predict ratio,0.00651828,real ratio,0.00253324
171,predict price,203.056446146,real price,106.839437921,predict ratio,0.00326155,real ratio,-0.00446871
172,predict price,203.688800978,real price,107.101550764,predict ratio,0.00311418,real ratio,0.00245333
173,predict price,203.740037424,real price,104.92407223,predict ratio,0.000251543,real ratio,-0.020331
174,predict price,204.664442092,real price,105.432629132,predict ratio,0.00453718,real ratio,0.0048469
175,predict price,205.768160515,real price,104.49361763,predict ratio,0.00539282,real ratio,-0.00890627
176,predict price,206.573339997,real price,103.62599003,predict ratio,0.00391304,real ratio,-0.00830316
177,predict price,208.738986927,real price,103.502767994,predict ratio,0.0104837,real ratio,-0.0011891
178,predict price,209.491695823,real price,103.041217466,predict ratio,0.00360598,real ratio,-0.00445931
179,predict price,211.064368933,real price,103.956783297,predict ratio,0.00750709,real ratio,0.00888543
180,predict price,212.070775538,real price,104.412800279,predict ratio,0.00476824,real ratio,0.0043866
181,predict price,213.400831554,real price,103.3088639,predict ratio,0.00627176,real ratio,-0.0105728
182,predict price,212.476737604,real price,101.266629299,predict ratio,-0.00433032,real ratio,-0.0197682
183,predict price,213.332355242,real price,100.68408852,predict ratio,0.00402688,real ratio,-0.00575254
184,predict price,214.537686365,real price,100.534947408,predict ratio,0.00565002,real ratio,-0.00148128
185,predict price,215.537651788,real price,101.051039613,predict ratio,0.00466102,real ratio,0.00513346
186,predict price,217.005050421,real price,102.504498157,predict ratio,0.00680808,real ratio,0.0143834
187,predict price,218.680156435,real price,103.744265303,predict ratio,0.0077192,real ratio,0.0120948
188,predict price,219.387473342,real price,105.821265754,predict ratio,0.00323448,real ratio,0.0200204
189,predict price,219.5418902,real price,106.054744526,predict ratio,0.000703854,real ratio,0.00220635
190,predict price,218.446464026,real price,106.149343979,predict ratio,-0.0049896,real ratio,0.000891987
191,predict price,219.622793816,real price,106.191046889,predict ratio,0.00538498,real ratio,0.00039287
192,predict price,217.688766142,real price,105.484812404,predict ratio,-0.00880613,real ratio,-0.0066506
193,predict price,218.807162935,real price,106.673454579,predict ratio,0.0051376,real ratio,0.0112684
194,predict price,219.486151134,real price,105.234594912,predict ratio,0.00310314,real ratio,-0.0134885
195,predict price,220.737224976,real price,105.178408147,predict ratio,0.00570001,real ratio,-0.000533919
196,predict price,221.938890164,real price,105.397288016,predict ratio,0.00544387,real ratio,0.00208103
197,predict price,224.053181186,real price,106.626563296,predict ratio,0.00952646,real ratio,0.0116633
198,predict price,223.240313602,real price,106.110827709,predict ratio,-0.00362801,real ratio,-0.00483684
199,predict price,224.048589821,real price,105.730439656,predict ratio,0.00362066,real ratio,-0.00358482
200,predict price,226.114446644,real price,105.703807316,predict ratio,0.00922057,real ratio,-0.000251889
201,predict price,223.562470612,real price,104.104750963,predict ratio,-0.0112862,real ratio,-0.0151277
202,predict price,224.00267206,real price,103.167614722,predict ratio,0.00196903,real ratio,-0.00900186
203,predict price,225.00006785,real price,102.21153089,predict ratio,0.00445261,real ratio,-0.00926729
204,predict price,226.431373173,real price,102.030223899,predict ratio,0.00636136,real ratio,-0.00177384
205,predict price,227.010275562,real price,102.073583422,predict ratio,0.00255664,real ratio,0.000424967
206,predict price,226.435642058,real price,104.01721519,predict ratio,-0.00253131,real ratio,0.0190415
207,predict price,226.599488024,real price,106.307792167,predict ratio,0.000723587,real ratio,0.0220211
208,predict price,226.650240365,real price,107.827929331,predict ratio,0.000223974,real ratio,0.0142994
209,predict price,228.811996686,real price,107.703522356,predict ratio,0.00953785,real ratio,-0.00115375
210,predict price,230.203196152,real price,108.644535623,predict ratio,0.0060801,real ratio,0.00873707
211,predict price,231.417580803,real price,110.605032621,predict ratio,0.00527527,real ratio,0.0180451
212,predict price,233.020542147,real price,111.00979818,predict ratio,0.00692671,real ratio,0.00365956
213,predict price,233.047977473,real price,109.655644293,predict ratio,0.000117738,real ratio,-0.0121985
214,predict price,235.451601936,real price,110.745683619,predict ratio,0.0103139,real ratio,0.00994057
215,predict price,236.599680363,real price,111.277329554,predict ratio,0.00487607,real ratio,0.0048006
216,predict price,237.558112367,real price,111.420695525,predict ratio,0.00405086,real ratio,0.00128837
217,predict price,238.102504351,real price,111.117708075,predict ratio,0.00229162,real ratio,-0.00271931
218,predict price,239.019187013,real price,111.546275936,predict ratio,0.00384995,real ratio,0.00385688
219,predict price,240.855805398,real price,112.445356154,predict ratio,0.00768398,real ratio,0.00806015
220,predict price,241.847455611,real price,112.2360133,predict ratio,0.00411719,real ratio,-0.00186173
221,predict price,243.540468262,real price,112.310940483,predict ratio,0.00700033,real ratio,0.000667586
222,predict price,244.641304964,real price,112.211635786,predict ratio,0.00452014,real ratio,-0.000884194
223,predict price,246.665239315,real price,112.872980672,predict ratio,0.00827307,real ratio,0.00589373
224,predict price,247.650828079,real price,114.772804189,predict ratio,0.00399565,real ratio,0.0168315
225,predict price,247.600515426,real price,114.711889182,predict ratio,-0.00020316,real ratio,-0.000530744
226,predict price,248.251025908,real price,115.787674711,predict ratio,0.00262726,real ratio,0.00937815
227,predict price,250.130445447,real price,116.896557911,predict ratio,0.00757064,real ratio,0.00957687
228,predict price,251.910626026,real price,119.693103262,predict ratio,0.00711701,real ratio,0.0239232
229,predict price,250.934106257,real price,118.266852236,predict ratio,-0.00387645,real ratio,-0.0119159
230,predict price,253.232588562,real price,117.097410563,predict ratio,0.0091597,real ratio,-0.00988816
231,predict price,253.316050885,real price,121.608354079,predict ratio,0.000329588,real ratio,0.038523
232,predict price,252.409268537,real price,122.458886382,predict ratio,-0.00357965,real ratio,0.00699403
233,predict price,251.473886614,real price,125.909712952,predict ratio,-0.00370581,real ratio,0.0281795
234,predict price,255.43517419,real price,124.860076564,predict ratio,0.0157523,real ratio,-0.00833642
235,predict price,256.452950813,real price,123.788651153,predict ratio,0.00398448,real ratio,-0.00858101
236,predict price,256.953266565,real price,124.619292585,predict ratio,0.00195091,real ratio,0.00671016
237,predict price,258.533599219,real price,125.491855488,predict ratio,0.00615027,real ratio,0.00700183
238,predict price,260.612495578,real price,127.246311253,predict ratio,0.00804111,real ratio,0.0139806
239,predict price,261.994387506,real price,128.159403665,predict ratio,0.00530248,real ratio,0.00717579
240,predict price,262.881626451,real price,124.876930304,predict ratio,0.00338648,real ratio,-0.0256124
241,predict price,265.06463242,real price,124.985300347,predict ratio,0.00830414,real ratio,0.000867815
242,predict price,267.518992356,real price,128.562524097,predict ratio,0.00925948,real ratio,0.0286212
243,predict price,267.417874016,real price,126.166752228,predict ratio,-0.000377986,real ratio,-0.0186351
244,predict price,269.586164459,real price,123.540446761,predict ratio,0.00810825,real ratio,-0.0208161
245,predict price,272.618110093,real price,125.117599067,predict ratio,0.0112467,real ratio,0.0127663
246,predict price,274.38584463,real price,128.719798703,predict ratio,0.00648429,real ratio,0.0287905
247,predict price,275.468710382,real price,127.51418772,predict ratio,0.00394651,real ratio,-0.00936617
248,predict price,276.792580626,real price,128.013794309,predict ratio,0.00480588,real ratio,0.00391805
249,predict price,278.431149499,real price,130.926256621,predict ratio,0.00591984,real ratio,0.0227512
250,predict price,278.20696657,real price,131.217348693,predict ratio,-0.000805165,real ratio,0.00222333
251,predict price,278.69917499,real price,131.837934,predict ratio,0.00176922,real ratio,0.00472945
252,predict price,281.805557196,real price,132.65089341,predict ratio,0.011146,real ratio,0.00616635
253,predict price,280.366573972,real price,130.136616335,predict ratio,-0.0051063,real ratio,-0.0189541
254,predict price,283.843712835,real price,135.047021981,predict ratio,0.0124021,real ratio,0.0377327
255,predict price,282.673071385,real price,133.790297588,predict ratio,-0.00412425,real ratio,-0.00930583
256,predict price,283.306248091,real price,131.388163874,predict ratio,0.00223996,real ratio,-0.0179545
257,predict price,285.831357768,real price,133.932248439,predict ratio,0.008913,real ratio,0.0193631
258,predict price,286.590624805,real price,132.545583521,predict ratio,0.00265635,real ratio,-0.0103535
259,predict price,288.246985498,real price,133.203753241,predict ratio,0.00577954,real ratio,0.00496561
260,predict price,288.370352657,real price,131.631662821,predict ratio,0.000427991,real ratio,-0.0118021
261,predict price,290.785144764,real price,133.970177831,predict ratio,0.00837393,real ratio,0.0177656
262,predict price,291.61653392,real price,135.100389924,predict ratio,0.00285912,real ratio,0.0084363
263,predict price,291.321461911,real price,133.225542084,predict ratio,-0.00101185,real ratio,-0.0138774
264,predict price,291.858558321,real price,134.130397438,predict ratio,0.00184366,real ratio,0.00679191
265,predict price,293.917425133,real price,137.388596817,predict ratio,0.00705433,real ratio,0.0242913
266,predict price,291.994597359,real price,134.282000429,predict ratio,-0.00654207,real ratio,-0.0226117
267,predict price,294.438357435,real price,132.575735996,predict ratio,0.0083692,real ratio,-0.0127066
268,predict price,298.512977681,real price,136.173345477,predict ratio,0.0138386,real ratio,0.0271363
269,predict price,298.167231549,real price,136.727252136,predict ratio,-0.00115823,real ratio,0.00406766
270,predict price,299.836747778,real price,137.268089988,predict ratio,0.00559926,real ratio,0.0039556
271,predict price,301.243239266,real price,137.635167631,predict ratio,0.00469086,real ratio,0.00267417
272,predict price,303.808457413,real price,140.566347184,predict ratio,0.00851544,real ratio,0.0212967
273,predict price,304.254497744,real price,140.98820807,predict ratio,0.00146816,real ratio,0.00300115
274,predict price,306.535721264,real price,144.70538119,predict ratio,0.00749775,real ratio,0.0263651
275,predict price,307.302990513,real price,145.476166016,predict ratio,0.00250303,real ratio,0.00532658
276,predict price,308.906223958,real price,145.072803974,predict ratio,0.00521711,real ratio,-0.0027727
277,predict price,310.414578721,real price,144.187517316,predict ratio,0.00488289,real ratio,-0.00610236
278,predict price,312.054553852,real price,145.854793875,predict ratio,0.00528318,real ratio,0.0115633
279,predict price,313.709795065,real price,147.97242736,predict ratio,0.00530433,real ratio,0.0145188
280,predict price,313.421032604,real price,143.963333933,predict ratio,-0.000920476,real ratio,-0.0270935
281,predict price,315.473278071,real price,146.880156124,predict ratio,0.00654789,real ratio,0.0202609
282,predict price,315.08984533,real price,148.852893592,predict ratio,-0.00121542,real ratio,0.0134309
283,predict price,315.376873457,real price,145.352241972,predict ratio,0.000910941,real ratio,-0.0235175
284,predict price,319.255155916,real price,147.801726994,predict ratio,0.0122973,real ratio,0.0168521
285,predict price,317.913887523,real price,146.920087212,predict ratio,-0.00420124,real ratio,-0.00596502
286,predict price,320.612529914,real price,147.181256725,predict ratio,0.0084886,real ratio,0.00177763
287,predict price,320.997100368,real price,145.321962714,predict ratio,0.00119949,real ratio,-0.0126327
288,predict price,323.83165953,real price,141.404638796,predict ratio,0.00883048,real ratio,-0.0269562
289,predict price,327.873588342,real price,145.631082127,predict ratio,0.0124816,real ratio,0.029889
290,predict price,325.479028756,real price,148.839341596,predict ratio,-0.0073033,real ratio,0.02203
291,predict price,327.676610021,real price,151.184805217,predict ratio,0.00675184,real ratio,0.0157584
292,predict price,328.511176583,real price,155.413365255,predict ratio,0.00254692,real ratio,0.0279695
293,predict price,329.29024306,real price,155.410535209,predict ratio,0.00237151,real ratio,-1.82098e-05
294,predict price,331.314762338,real price,156.538860615,predict ratio,0.00614813,real ratio,0.00726029
295,predict price,334.272789904,real price,159.613889234,predict ratio,0.00892815,real ratio,0.0196439
296,predict price,335.388739042,real price,158.859705077,predict ratio,0.00333844,real ratio,-0.00472505
297,predict price,336.463324935,real price,156.391962661,predict ratio,0.003204,real ratio,-0.0155341
298,predict price,335.422082795,real price,155.75323518,predict ratio,-0.00309467,real ratio,-0.00408415
299,predict price,338.989555833,real price,157.655163985,predict ratio,0.0106358,real ratio,0.0122112
300,predict price,336.924574536,real price,155.737094704,predict ratio,-0.00609158,real ratio,-0.0121662
301,predict price,338.554567949,real price,156.872840356,predict ratio,0.00483786,real ratio,0.00729271
302,predict price,340.060123931,real price,159.840189391,predict ratio,0.00444701,real ratio,0.0189156
303,predict price,340.041098471,real price,159.384057356,predict ratio,-5.59473e-05,real ratio,-0.00285368
304,predict price,343.669484169,real price,163.080844749,predict ratio,0.0106704,real ratio,0.0231942
305,predict price,342.867089909,real price,164.054138918,predict ratio,-0.00233478,real ratio,0.00596817
306,predict price,344.196220512,real price,163.559950804,predict ratio,0.00387652,real ratio,-0.00301235
307,predict price,345.046568438,real price,163.285827514,predict ratio,0.00247053,real ratio,-0.00167598
308,predict price,348.763709273,real price,161.320625378,predict ratio,0.0107729,real ratio,-0.0120354
309,predict price,351.004775883,real price,167.048235537,predict ratio,0.00642574,real ratio,0.0355045
310,predict price,353.092841148,real price,168.290476038,predict ratio,0.00594882,real ratio,0.00743642
311,predict price,354.914603293,real price,167.180649457,predict ratio,0.00515944,real ratio,-0.00659471
312,predict price,356.652180251,real price,172.081978124,predict ratio,0.00489576,real ratio,0.0293176
