,predict_price,real_price,predict_ratio,real_ratio
0,99.5824210346,98.8412803039,-0.00417579,-0.0115872
1,99.2162394714,99.2171932167,-0.00367717,0.0038032
2,98.3559154405,99.5190072403,-0.0086712,0.00304195
3,98.8198294988,98.7852085987,0.00471669,-0.00737345
4,99.1258826622,100.133230734,0.00309708,0.013646
5,97.9543421615,99.73718538,-0.0118187,-0.00395518
6,97.4838472019,100.728851783,-0.00480321,0.0099428
7,97.4383948248,101.778476644,-0.000466255,0.0104203
8,96.9857521705,103.270819625,-0.00464542,0.0146627
9,96.5881564246,103.265401123,-0.00409953,-5.24689e-05
10,96.463914549,103.494289701,-0.00128631,0.00221651
11,99.2523663001,104.653009411,0.0289067,0.011196
12,98.1329752158,104.249877442,-0.0112782,-0.00385208
13,99.452809396,104.15268953,0.0134494,-0.000932259
14,98.3299706164,103.58523085,-0.0112902,-0.00544833
15,98.6805772556,103.696672525,0.00356561,0.00107585
16,99.6791806519,103.782436718,0.0101196,0.000827068
17,97.7633347182,104.572077018,-0.0192201,0.00760861
18,95.2501746526,104.043249588,-0.0257066,-0.00505706
19,95.4579506855,105.189130539,0.00218137,0.0110135
20,98.2545251722,105.051528198,0.0292964,-0.00130814
21,98.2767730943,106.206831136,0.000226432,0.0109975
22,96.8401884853,106.049568024,-0.0146177,-0.00148073
23,92.5923297932,105.400820321,-0.0438646,-0.0061174
24,95.3279513617,106.013513697,0.0295448,0.00581298
25,92.9516893625,106.636583928,-0.0249272,0.00587727
26,93.9228533242,109.090072503,0.0104481,0.0230079
27,95.3659584482,108.828074685,0.0153648,-0.00240167
28,96.976152377,110.548834432,0.0168844,0.0158117
29,97.0439226733,111.477710648,0.000698835,0.00840241
30,97.9735605518,112.549492668,0.00957956,0.00961432
31,97.378694688,113.039205608,-0.0060717,0.00435109
32,97.0890130166,113.64954064,-0.0029748,0.00539932
33,98.8805605972,113.491092591,0.0184526,-0.00139418
34,94.9446664159,114.5347122,-0.0398045,0.00919561
35,92.0640306416,114.543202337,-0.0303402,7.41272e-05
36,87.1282138058,114.356246752,-0.0536129,-0.00163218
37,82.3945013777,115.176867996,-0.0543304,0.00717601
38,80.3353234499,114.252811992,-0.0249917,-0.00802293
39,81.4181921511,113.534682139,0.0134794,-0.00628545
40,82.6198794501,112.809362136,0.0147594,-0.00638853
41,82.9545314828,115.081796732,0.0040505,0.020144
42,83.0198284565,116.97584521,0.000787142,0.0164583
43,82.4211035282,116.506046103,-0.00721183,-0.00401621
44,81.4524082722,116.614657738,-0.011753,0.00093224
45,81.2803985923,118.398667933,-0.00211178,0.0152983
46,84.2239494424,119.255815152,0.0362148,0.0072395
47,88.6629960073,119.332974161,0.0527053,0.000647004
48,86.3944756819,119.476225096,-0.0255859,0.00120043
49,79.6285614307,118.822415504,-0.0783142,-0.0054723
50,82.1627999079,119.300578195,0.0318257,0.00402418
51,82.8680648889,117.938647424,0.00858375,-0.011416
52,81.109196248,118.018406396,-0.0212249,0.000676275
53,81.2587855575,120.809291749,0.0018443,0.0236479
54,80.2148906594,119.954272792,-0.0128465,-0.00707743
55,80.9051833923,119.155797226,0.00860554,-0.0066565
56,78.5056913612,118.787891287,-0.0296581,-0.0030876
57,78.9334566488,119.09783883,0.00544884,0.00260925
58,78.2104193572,118.397137901,-0.00916009,-0.00588341
59,77.4886616712,115.682951363,-0.00922841,-0.0229244
60,77.7455904106,115.065897842,0.00331569,-0.00533401
61,78.7355488606,112.361237003,0.0127333,-0.0235053
62,74.7687326109,111.427298881,-0.0503815,-0.00831192
63,72.8172348203,112.205388896,-0.0261005,0.00698294
64,73.4816879415,113.538927206,0.00912494,0.0118848
65,73.6392955401,111.567478199,0.00214486,-0.0173636
66,74.5191327467,111.497624386,0.0119479,-0.000626113
67,74.4840951972,113.88373263,-0.000470182,0.0214005
68,75.0058904498,112.954499736,0.00700546,-0.00815949
69,73.3273135288,112.636200132,-0.0223793,-0.00281795
70,74.288536453,112.410130109,0.0131087,-0.00200708
71,74.1887478026,111.536853939,-0.00134326,-0.00776866
72,74.0357801147,112.632070149,-0.00206187,0.00981932
73,73.5694836036,112.64173372,-0.00629826,8.57977e-05
74,73.8298574954,112.159440997,0.00353916,-0.00428165
75,73.4635781653,110.502656333,-0.00496113,-0.0147717
76,74.3021132596,107.42668416,0.0114143,-0.0278362
77,75.4653795332,108.163082754,0.0156559,0.00685489
78,74.4481593358,106.553994678,-0.0134793,-0.0148765
79,74.8215677298,106.136862061,0.00501568,-0.00391475
80,75.6358481846,105.473147303,0.010883,-0.00625339
81,74.794315111,105.715001183,-0.0111261,0.00229304
82,77.5382307403,104.853861935,0.0366862,-0.00814586
83,77.8044579268,103.680888518,0.0034335,-0.0111867
84,78.03083269,104.56936185,0.00290953,0.00856931
85,77.8217307036,101.444266582,-0.00267974,-0.0298854
86,76.4930198611,101.710267874,-0.0170738,0.00262214
87,76.2608118568,102.834118199,-0.00303568,0.0110495
