,loss,sec
12400,0.000101884506876,4.64386785984
12500,0.000166263242136,4.6427266717
12600,6.99121155776e-05,4.64369240999
12700,9.26725770114e-05,4.64733434916
12800,7.01317039784e-05,4.64386525154
12900,6.03241205681e-05,4.64529012203
13000,6.14075033809e-05,4.64589306116
13100,0.000103986923932,4.64641333103
13200,4.2223095079e-05,4.6440951395
13300,4.41570700787e-05,4.6442884016
13400,3.61653001164e-05,4.6454230094
13500,3.22107443935e-05,4.64586626053
13600,3.75084091502e-05,4.64355696917
13700,2.36877949646e-05,4.64635812044
13800,2.09889785765e-05,4.6474871397
13900,2.13723105844e-05,4.64398738861
14000,1.58678631124e-05,4.64510334015
14100,2.44839411607e-05,4.64487937927
14200,3.20766594086e-05,4.64545133829
14300,1.50764517457e-05,4.64554268122
14400,1.15606317195e-05,4.64393635035
14500,1.4360312889e-05,4.64716068983
14600,1.57057475008e-05,4.64617269993
14700,1.44443720274e-05,4.64574124098
14800,1.05047647594e-05,4.65167389154
14900,1.39971325552e-05,4.64624145031
15000,1.1092000932e-05,4.64454022169
15100,1.08063404696e-05,4.64856842041
15200,1.7575941456e-05,4.64545730114
15300,2.25290132221e-05,4.6420946908
15400,1.39226567626e-05,4.64616029024
15500,9.16299268283e-06,4.64506108999
15600,8.45836530061e-06,4.64214771986
15700,7.74755335442e-06,4.64615866899
15800,7.45082070353e-06,4.64279983044
15900,1.08697322503e-05,4.64590013981
16000,9.32072362048e-06,4.6454569006
16100,1.06783918454e-05,4.64562812805
16200,7.55431301513e-06,4.64701510191
16300,8.4499224613e-06,4.64543530226
16400,9.46298223425e-06,4.64374290943
16500,7.14022098691e-06,4.64548074961
16600,7.06452283339e-06,4.6433600688
16700,7.82797542342e-06,4.64521511078
16800,1.25116939671e-05,4.6417572999
16900,9.16432782105e-06,4.64471046209
17000,6.85101122144e-06,4.6462242198
17100,7.97829397925e-06,4.64290602922
17200,8.77473212313e-06,4.64424201012
17300,6.60436990074e-06,4.64302956104
17400,1.21077782751e-05,4.64318968773
17500,6.64375193082e-06,4.64314234972
17600,8.54788140714e-06,4.64554744005
17700,6.10151028013e-06,4.6462755084
17800,6.05249260843e-06,4.64693819046
17900,5.98781616645e-06,4.64842020988
18000,8.65783476911e-06,4.64457456112
18100,9.30701298785e-06,4.64537314892
18200,7.49176979298e-06,4.64967741966
18300,1.51724289026e-05,4.6426930809
18400,9.08251149667e-06,4.64651744843
18500,5.25782343175e-06,4.64787229061
18600,4.91783202961e-06,4.64342105865
18700,0.000247474643402,4.64561614037
18800,0.000171224804944,4.64737010002
18900,0.000105712402728,4.64357005119
19000,6.77250718581e-05,4.64584498882
19100,1.9763401724e-05,4.64592834949
19200,1.1347002328e-05,4.64418947935
19300,8.21527737571e-06,4.64477527142
19400,6.75831461194e-06,4.6432187891
19500,7.95958931121e-06,4.64877877951
19600,5.20117373526e-06,4.64641438007
19700,5.08339962835e-06,4.64784895182
19800,9.58636155701e-06,4.6453797102
19900,5.00391843161e-06,4.64745247126
