,predict_price,real_price,predict_ratio,real_ratio
0,100.349534536,100.47860234,0.00349535,0.00478602
1,100.449423574,99.9625854607,0.000995411,-0.00513559
2,100.211676524,100.895917184,-0.00236683,0.00933681
3,98.9950556958,100.138754863,-0.0121405,-0.00750439
4,98.8214500522,99.3066695703,-0.00175368,-0.00830932
5,98.3312145265,100.007607601,-0.00496082,0.00705832
6,98.3046182374,99.8753247034,-0.000270477,-0.00132273
7,98.59915533,99.7186480538,0.00299617,-0.00156872
8,98.3458124787,98.6644832031,-0.00256942,-0.0105714
9,98.217078364,98.2588059414,-0.00130899,-0.00411168
10,98.4660238276,98.7057570134,0.00253465,0.00454871
11,98.1916627957,98.5957674431,-0.00278635,-0.00111432
12,99.2802923986,99.4671115442,0.0110868,0.00883754
13,99.1592140401,99.1588214333,-0.00121956,-0.00309942
14,99.2734261,98.9775802837,0.0011518,-0.00182779
15,99.2133854907,99.5634570322,-0.0006048,0.00591929
16,99.8037996729,99.53557115,0.00595095,-0.000280081
17,100.447554326,99.734383994,0.0064502,0.0019974
18,100.611062674,99.5788429393,0.0016278,-0.00155955
19,100.782658947,99.3257354504,0.00170554,-0.00254178
20,102.116828115,100.545055438,0.0132381,0.012276
21,102.151630128,100.462601684,0.000340806,-0.000820068
22,102.858916656,100.313267919,0.00692389,-0.00148646
23,102.74140303,101.014556004,-0.00114247,0.00699098
24,103.273517175,101.70212313,0.00517916,0.00680661
25,103.552678558,101.827063151,0.00270313,0.00122849
26,103.747608135,101.435277614,0.00188242,-0.00384756
27,103.993120784,101.269507751,0.00236644,-0.00163424
28,104.241858049,101.946231311,0.00239186,0.0066824
29,104.364245329,101.400569673,0.00117407,-0.00535245
30,102.974754506,100.547847425,-0.0133139,-0.00840944
31,103.66178716,100.818629077,0.00667186,0.00269306
32,104.081543554,101.929880609,0.00404929,0.0110223
33,104.588499218,102.649875955,0.00487075,0.00706363
34,104.065731674,102.998995908,-0.00499833,0.00340108
35,104.285863605,103.289091036,0.00211532,0.00281649
36,104.353946306,103.662860885,0.000652847,0.00361868
37,104.617910104,103.807908452,0.0025295,0.00139922
38,105.78467794,104.265267633,0.0111527,0.00440582
39,105.962110491,103.929091638,0.0016773,-0.00322424
40,106.088816975,104.626622892,0.00119577,0.00671161
41,105.379418404,103.736742206,-0.00668684,-0.0085053
42,105.526096998,104.25240904,0.00139191,0.00497092
